logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000007312	-0.0427863389277103	2.34012339540213	-1.22559522612554	0.239683689216484	0.718446378430362	-5.54299093844142
ENSG00000007314	-0.0246206978189094	1.69833384097528	-0.604909942320466	0.554490759928672	0.894962586707765	-6.09286999944012
ENSG00000007341	0.0398063897228191	1.82352766483188	0.840126723657272	0.414334481959101	0.833302311850037	-5.92396867907357
ENSG00000007350	0.0418213790006614	1.65443244021982	0.705743371334609	0.491415346839863	0.870300516436166	-6.02673244738127
ENSG00000007372	0.0229746996149367	1.67478613078174	1.06802845773688	0.302786339054887	0.76873187783987	-5.71343271548668
ENSG00000007376	-0.0302907845356581	2.61788195172293	-1.74915136481465	0.101170705642404	0.556776816056693	-4.85116233055488
ENSG00000007384	-0.0393405539112699	2.77538571999438	-1.63350034023068	0.123658238004329	0.589236850920409	-5.01881019189239
ENSG00000007392	0.0121772424052193	2.31041738332002	0.421825436955887	0.679275147324649	0.93214763381503	-6.18798844775482
ENSG00000007402	0.0543861599528173	1.73669144279851	1.73629866225595	0.103479046741676	0.557889934844544	-4.87016337900211
ENSG00000007516	-0.0717529282581166	2.07577670618101	-1.49222510975796	0.156853170453532	0.637589180319206	-5.2128471326282
ENSG00000007520	0.0113789192362579	2.7333308592925	0.421364729491727	0.67960398390848	0.93214763381503	-6.18818630165688
ENSG00000007541	0.00610727478470086	2.37687955761071	0.199771696773975	0.84440476942702	0.966795651857763	-6.25862902211607
ENSG00000007545	-0.0534877571518688	2.34187428310046	-1.41141915139408	0.178999342011237	0.666869271357747	-5.31810439844994
ENSG00000007866	0.0355637107381686	2.54592463805467	1.45038293690139	0.168017770748857	0.653022751973153	-5.26789087538652
ENSG00000007908	0.154187327697206	1.64736440547305	2.61324999398963	0.0198604978634392	0.314623386986649	-3.40961101179046
ENSG00000007933	-0.0835000667444041	2.09920946842377	-0.385313002043433	0.705540656137297	0.93878765480667	-6.20301376437753
ENSG00000007944	0.0492721821204838	2.74854501220797	2.04330779791241	0.0594340193245909	0.470710678217075	-4.39348172342311
ENSG00000008018	0.00156476087794744	3.42492408228758	0.108570524191571	0.915015766550393	0.983390003743778	-6.27310516695428
ENSG00000008056	-0.0171438199669245	2.2653743078005	-0.531899195880324	0.602766761794879	0.910386344970516	-6.1347152402958
ENSG00000008083	-0.0627321499424287	2.40597161818675	-2.49834516869051	0.0249023770088445	0.344537253957886	-3.61593729976995
