logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000005007	-0.820728817474831	5.86588367895415	-6.75840593632356	3.80729346386821e-05	0.000237417221908378	1.30572527181418
ENSG00000005020	0.040188221149581	4.09274078646681	0.260259477265374	0.799664700697923	0.930446087586632	-8.31363826587625
ENSG00000005022	0.237071551579675	8.42624332550946	1.42260470860397	0.18369194231388	0.317772115631104	-7.33773096626545
ENSG00000005059	2.72365997966323	-2.24327415884812	5.09258280694438	0.000394638140379074	0.00174410187508866	-1.18887046807995
ENSG00000005073	3.10862446895044e-15	-3.66898078609012	3.27531975807268e-13	0.999999999999745	0.999999999999745	-8.35057200414121
ENSG00000005100	-0.847334871178623	4.44251570907065	-7.50702387798225	1.49700508444444e-05	0.000109550585360435	2.30805125032813
ENSG00000005102	1.14853575029115	-2.83659117028781	1.38243091570195	0.195356444632412	0.333235978595911	-7.38969337308364
ENSG00000005108	-0.715671152556201	-0.872542254649917	-1.01274974823572	0.333806139919101	0.510326207023662	-7.81511798220746
ENSG00000005156	-0.999892942693326	4.76584153024619	-11.8544334913067	1.94362332655507e-07	3.23481486570105e-06	6.99313111817381
ENSG00000005175	0.411818974998103	2.88024439159626	2.36114290931633	0.0386091427565975	0.0868893839280363	-5.90182449614884
ENSG00000005187	-1.08428480028041	7.67130671943539	-7.57512825530198	1.37963768107097e-05	0.000102754761081048	2.39584258487307
ENSG00000005189	0.0606356368110055	1.597057282184	0.248427244406764	0.808565222825861	0.938150166284426	-8.31691063914622
ENSG00000005194	0.401581781039777	4.20442836155834	1.3157705067258	0.216079996476251	0.361578331500993	-7.47361156041014
ENSG00000005206	-0.0350059697691565	3.78269060220178	-0.205066130756706	0.841416754801419	0.966365062551314	-8.32761454663694
ENSG00000005238	-0.0353233244990108	4.14620026791435	-0.160629842762095	0.875414265349447	0.995865357846477	-8.33647517005032
ENSG00000005243	1.04026080233914	4.55195028383655	4.39386042274055	0.00118147707006792	0.00436319944393724	-2.34591622150912
ENSG00000005249	-0.840961821971095	-1.16784371361066	-1.35486544733241	0.2037153827066	0.344824658899152	-7.42474977071821
ENSG00000005302	-0.579483776875803	4.68195211172541	-6.44965210914579	5.70922411548775e-05	0.000335345986257264	0.871597482834339
ENSG00000005339	-3.20574181597974	3.98406286175488	-24.9392991237767	9.83652077989511e-11	1.56317846541133e-08	15.133196127226
ENSG00000005379	-0.70275108991977	-1.51569733856912	-1.69967244651848	0.118394896165898	0.222397380542064	-6.95367430655657
ENSG00000005381	2.08690330032065	-3.05130974736456	3.74082250903517	0.00349251320428403	0.0110514508164066	-3.47680520127873
ENSG00000005421	0.153343481610394	10.057921838952	1.35184266306189	0.204649925699347	0.346173661432274	-7.42856385735388
ENSG00000005436	-1.04949168366369	1.05111370293018	-3.85557061145254	0.00287611773027634	0.0093619554493277	-3.27535942072279
ENSG00000005448	0.738023467207748	0.41225856201587	2.03200908103624	0.0680620578165213	0.140124490229923	-6.44415077198258
ENSG00000005469	-0.768482006929446	10.1683562506046	-6.12885248199966	8.81313792510332e-05	0.000486892107548409	0.407154669644273
ENSG00000005471	-0.752793657656007	8.79244029701548	-6.34061855005233	6.6069017866291e-05	0.000379833953818506	0.715288121698961
ENSG00000005483	-2.31253463990268	5.0890113964531	-14.1942476821514	3.21430331119747e-08	8.38105994631229e-07	8.93509257429767
ENSG00000005486	-0.460950299131566	4.68554293454151	-3.19371975188422	0.00897016080835963	0.0249350980894504	-4.44612155080568
ENSG00000005513	-0.156991029719213	-3.52393645651364	-0.429035016759262	0.676512938938468	0.848809814987804	-8.25074976802233
ENSG00000005700	-1.10597419249101	5.89119870184415	-7.43299644205971	1.63691497096741e-05	0.000117176412122783	2.21199925456148
ENSG00000005810	-1.6397736888811	4.89666085378575	-14.8447704112376	2.04397865382641e-08	6.23392843168028e-07	9.42309116527612
ENSG00000005812	-1.08028301149684	4.75458613157065	-10.0296308341069	9.95129056574826e-07	1.1876255626174e-05	5.2297877394897
ENSG00000005844	0.453145228652193	3.93651206018464	2.89775643618194	0.0150665199225854	0.0389285044106233	-4.97082704916368
ENSG00000005882	-0.211713710504797	7.01772298061542	-2.05185742561082	0.0658024374797198	0.13631234557302	-6.41236267520614
ENSG00000005884	-0.370919104810571	2.89486189374356	-2.99172398259186	0.0127748267704061	0.0339306051641133	-4.80462675890448
ENSG00000005893	-0.782369514757018	9.48096352105915	-9.98442668803482	1.03941181710481e-06	1.2297805801592e-05	5.18279123197405
ENSG00000005961	0.311858702649769	0.965900516477023	1.02274562187083	0.329270628259791	0.505287714670633	-7.80498221273802
ENSG00000005981	0.411433196835127	-0.407533495893543	0.641032619285136	0.535155784440878	0.722910422128125	-8.13005369161108
ENSG00000006007	0.0975260169951149	6.02511655970103	0.668241496438457	0.518308419869836	0.706728885004959	-8.11132706739362
ENSG00000006015	1.26367820395722	3.67267685258011	5.305973712004	0.000286253938622565	0.00132930658609193	-0.848208114806436
ENSG00000006016	0.413208706585138	-3.52964357444883	1.43030117103381	0.181525970804238	0.314746477688248	-7.32766034977861
ENSG00000006025	0.435023683096598	1.2068323391041	1.12832580236248	0.284147015919435	0.451554473614285	-7.69303652181085
