logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000006432	0.253138000000001	6.807820625	1.56029246798835	0.162831521343401	0.372499602758135	-6.22369933160964
ENSG00000006451	0.855592000000002	7.834758125	3.87314206045724	0.00615539562583733	0.0419508151547415	-2.86753496162858
ENSG00000006453	-1.997288	9.605753125	-15.8441921162744	1.00617204302323e-06	0.000201735334217118	6.49840261383489
ENSG00000006459	-0.993543999999996	8.818985	-3.0239170907371	0.019374543975284	0.0905419254656016	-4.09128927878932
ENSG00000006468	-1.195626	7.783446875	-4.24471082653725	0.00385360840948588	0.0304333653601767	-2.36093237172707
ENSG00000006530	0.529176000000001	8.373751875	2.61769917247294	0.0346498280472545	0.132435746936715	-4.69800439796553
ENSG00000006534	0.0283880000000032	8.26958375	0.166693497789057	0.872343002853104	0.947226716810494	-7.3967403539312
ENSG00000006555	0.167068	6.08476625	1.12068224279681	0.299538775927059	0.541033454503961	-6.75488939342305
ENSG00000006576	-0.31572	7.893791875	-1.29990754705104	0.234959670795472	0.467944235410161	-6.55096034101174
ENSG00000006606	0.168708000000001	5.733243125	1.22443895888544	0.26054672300352	0.497916888296222	-6.63921878768156
ENSG00000006607	-1.045186	8.26269375	-3.57075005667234	0.00915004387058668	0.0545368056715603	-3.29374783946641
ENSG00000006611	0.176271999999998	6.6162625	1.48968787221819	0.18009244678981	0.396957350581138	-6.3155711742292
ENSG00000006625	0.421644000000002	8.098558125	2.2611107046963	0.0583877913858614	0.188806119172918	-5.23055648245788
ENSG00000006634	0.0776320000000004	4.612518125	0.646188577165625	0.538838901670681	0.754510684856897	-7.18153917064397
ENSG00000006638	-0.631714	7.52549375	-5.13551808726803	0.00136237043860566	0.0154671135671712	-1.22803685640559
ENSG00000006652	-1.112652	8.053624375	-5.11274096469037	0.00139711478495635	0.015698001543808	-1.25556601912837
ENSG00000006659	0.110860000000002	5.461398125	0.970754723862547	0.364137460509291	0.607769101462966	-6.90912493142332
ENSG00000006695	0.241434000000002	8.459095	1.6309173714781	0.147104364558286	0.349478170581936	-6.12978210912501
